candidate_id,name,experience,skills,summary
1000,Candidate_1000,3,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1001,Candidate_1001,6,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1002,Candidate_1002,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1003,Candidate_1003,8,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1004,Candidate_1004,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1005,Candidate_1005,7,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1006,Candidate_1006,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1007,Candidate_1007,8,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1008,Candidate_1008,7,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1009,Candidate_1009,6,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1010,Candidate_1010,4,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1011,Candidate_1011,2,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1012,Candidate_1012,3,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1013,Candidate_1013,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1014,Candidate_1014,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1015,Candidate_1015,10,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1016,Candidate_1016,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1017,Candidate_1017,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1018,Candidate_1018,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1019,Candidate_1019,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1020,Candidate_1020,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1021,Candidate_1021,1,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1022,Candidate_1022,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1023,Candidate_1023,0,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1024,Candidate_1024,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1025,Candidate_1025,1,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1026,Candidate_1026,10,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1027,Candidate_1027,4,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1028,Candidate_1028,0,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1029,Candidate_1029,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1030,Candidate_1030,3,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1031,Candidate_1031,2,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1032,Candidate_1032,10,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1033,Candidate_1033,0,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1034,Candidate_1034,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1035,Candidate_1035,9,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1036,Candidate_1036,10,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1037,Candidate_1037,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1038,Candidate_1038,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1039,Candidate_1039,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1040,Candidate_1040,8,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1041,Candidate_1041,2,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1042,Candidate_1042,1,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1043,Candidate_1043,8,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1044,Candidate_1044,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1045,Candidate_1045,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1046,Candidate_1046,9,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1047,Candidate_1047,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1048,Candidate_1048,7,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1049,Candidate_1049,1,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1050,Candidate_1050,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1051,Candidate_1051,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1052,Candidate_1052,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1053,Candidate_1053,0,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1054,Candidate_1054,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1055,Candidate_1055,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1056,Candidate_1056,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1057,Candidate_1057,7,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1058,Candidate_1058,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1059,Candidate_1059,9,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1060,Candidate_1060,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1061,Candidate_1061,10,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1062,Candidate_1062,7,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1063,Candidate_1063,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1064,Candidate_1064,3,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1065,Candidate_1065,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1066,Candidate_1066,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1067,Candidate_1067,4,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1068,Candidate_1068,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1069,Candidate_1069,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1070,Candidate_1070,5,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1071,Candidate_1071,10,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1072,Candidate_1072,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1073,Candidate_1073,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1074,Candidate_1074,8,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1075,Candidate_1075,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1076,Candidate_1076,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1077,Candidate_1077,2,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1078,Candidate_1078,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1079,Candidate_1079,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1080,Candidate_1080,4,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1081,Candidate_1081,1,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1082,Candidate_1082,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1083,Candidate_1083,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1084,Candidate_1084,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1085,Candidate_1085,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1086,Candidate_1086,1,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1087,Candidate_1087,4,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1088,Candidate_1088,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1089,Candidate_1089,2,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1090,Candidate_1090,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1091,Candidate_1091,8,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1092,Candidate_1092,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1093,Candidate_1093,4,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1094,Candidate_1094,0,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1095,Candidate_1095,6,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1096,Candidate_1096,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1097,Candidate_1097,3,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1098,Candidate_1098,4,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1099,Candidate_1099,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1100,Candidate_1100,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1101,Candidate_1101,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1102,Candidate_1102,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1103,Candidate_1103,1,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1104,Candidate_1104,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1105,Candidate_1105,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1106,Candidate_1106,7,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1107,Candidate_1107,3,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1108,Candidate_1108,10,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1109,Candidate_1109,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1110,Candidate_1110,0,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1111,Candidate_1111,9,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1112,Candidate_1112,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1113,Candidate_1113,9,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1114,Candidate_1114,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1115,Candidate_1115,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1116,Candidate_1116,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1117,Candidate_1117,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1118,Candidate_1118,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1119,Candidate_1119,2,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1120,Candidate_1120,8,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1121,Candidate_1121,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1122,Candidate_1122,5,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1123,Candidate_1123,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1124,Candidate_1124,10,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1125,Candidate_1125,0,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1126,Candidate_1126,7,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1127,Candidate_1127,7,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1128,Candidate_1128,2,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1129,Candidate_1129,5,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1130,Candidate_1130,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1131,Candidate_1131,0,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1132,Candidate_1132,0,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1133,Candidate_1133,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1134,Candidate_1134,4,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1135,Candidate_1135,4,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1136,Candidate_1136,4,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1137,Candidate_1137,2,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1138,Candidate_1138,10,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1139,Candidate_1139,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1140,Candidate_1140,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1141,Candidate_1141,6,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1142,Candidate_1142,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1143,Candidate_1143,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1144,Candidate_1144,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1145,Candidate_1145,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1146,Candidate_1146,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1147,Candidate_1147,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1148,Candidate_1148,1,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1149,Candidate_1149,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1150,Candidate_1150,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1151,Candidate_1151,1,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1152,Candidate_1152,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1153,Candidate_1153,10,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1154,Candidate_1154,5,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1155,Candidate_1155,1,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1156,Candidate_1156,9,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1157,Candidate_1157,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1158,Candidate_1158,0,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1159,Candidate_1159,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1160,Candidate_1160,8,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1161,Candidate_1161,1,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1162,Candidate_1162,7,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1163,Candidate_1163,4,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1164,Candidate_1164,8,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1165,Candidate_1165,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1166,Candidate_1166,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1167,Candidate_1167,6,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1168,Candidate_1168,3,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1169,Candidate_1169,9,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1170,Candidate_1170,6,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1171,Candidate_1171,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1172,Candidate_1172,0,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1173,Candidate_1173,10,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1174,Candidate_1174,8,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1175,Candidate_1175,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1176,Candidate_1176,1,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1177,Candidate_1177,4,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1178,Candidate_1178,2,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1179,Candidate_1179,1,"NLP, Deep Learning, PyTorch, ML","Experienced in React, JS, HTML, CSS, Node"
1180,Candidate_1180,9,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1181,Candidate_1181,5,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1182,Candidate_1182,9,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1183,Candidate_1183,6,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1184,Candidate_1184,6,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1185,Candidate_1185,4,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1186,Candidate_1186,9,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1187,Candidate_1187,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1188,Candidate_1188,1,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1189,Candidate_1189,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1190,Candidate_1190,5,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1191,Candidate_1191,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1192,Candidate_1192,2,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1193,Candidate_1193,9,"Python, SQL, ML, Pandas, TensorFlow","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1194,Candidate_1194,0,"Java, Spring, Microservices, Docker","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1195,Candidate_1195,8,"React, JS, HTML, CSS, Node","Experienced in NLP, Deep Learning, PyTorch, ML"
1196,Candidate_1196,2,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1197,Candidate_1197,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1198,Candidate_1198,4,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1199,Candidate_1199,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1200,Candidate_1200,6,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1201,Candidate_1201,3,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1202,Candidate_1202,10,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1203,Candidate_1203,8,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1204,Candidate_1204,5,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1205,Candidate_1205,4,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1206,Candidate_1206,10,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1207,Candidate_1207,4,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1208,Candidate_1208,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1209,Candidate_1209,2,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1210,Candidate_1210,10,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in React, JS, HTML, CSS, Node"
1211,Candidate_1211,2,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1212,Candidate_1212,5,"React, JS, HTML, CSS, Node","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1213,Candidate_1213,3,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in NLP, Deep Learning, PyTorch, ML"
1214,Candidate_1214,0,"React, JS, HTML, CSS, Node","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1215,Candidate_1215,5,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1216,Candidate_1216,9,"Java, Spring, Microservices, Docker","Experienced in React, JS, HTML, CSS, Node"
1217,Candidate_1217,2,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1218,Candidate_1218,6,"NLP, Deep Learning, PyTorch, ML","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1219,Candidate_1219,5,"Java, Spring, Microservices, Docker","Experienced in NLP, Deep Learning, PyTorch, ML"
1220,Candidate_1220,3,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1221,Candidate_1221,10,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1222,Candidate_1222,8,"Python, SQL, ML, Pandas, TensorFlow","Experienced in NLP, Deep Learning, PyTorch, ML"
1223,Candidate_1223,3,"Java, Spring, Microservices, Docker","Experienced in Java, Spring, Microservices, Docker"
1224,Candidate_1224,1,"React, JS, HTML, CSS, Node","Experienced in Java, Spring, Microservices, Docker"
1225,Candidate_1225,4,"React, JS, HTML, CSS, Node","Experienced in React, JS, HTML, CSS, Node"
1226,Candidate_1226,4,"NLP, Deep Learning, PyTorch, ML","Experienced in Java, Spring, Microservices, Docker"
1227,Candidate_1227,1,"Python, SQL, ML, Pandas, TensorFlow","Experienced in React, JS, HTML, CSS, Node"
1228,Candidate_1228,1,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1229,Candidate_1229,1,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
1230,Candidate_1230,9,"Java, Spring, Microservices, Docker","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1231,Candidate_1231,9,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1232,Candidate_1232,8,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in Java, Spring, Microservices, Docker"
1233,Candidate_1233,7,"NLP, Deep Learning, PyTorch, ML","Experienced in Python, SQL, ML, Pandas, TensorFlow"
1234,Candidate_1234,7,"AWS, Linux, DevOps, Docker, CI/CD","Experienced in AWS, Linux, DevOps, Docker, CI/CD"
1235,Candidate_1235,5,"Python, SQL, ML, Pandas, TensorFlow","Experienced in Java, Spring, Microservices, Docker"
1236,Candidate_1236,7,"NLP, Deep Learning, PyTorch, ML","Experienced in NLP, Deep Learning, PyTorch, ML"
